kglID,gameID,Title,Year,Publisher,Main_Genre
6080,6950,The Cursed Crusade,2011,DTP Entertainment,Action
6081,NA,Super Robot Taisen L,2010,Namco Bandai Games,Strategy
6082,2820,The Grim Adventures of Billy & Mandy,2006,Midway Games,Action
6083,24124,NBA Inside Drive 2004,2003,Microsoft Game Studios,Sports
6084,15428,The King of Fighters '97,1998,SNK,Fighting
6085,20219,Cabela's Big Game Hunter: Hunting Party,2011,Activision,Sports
6086,9646,Time Commando,1996,Adeline Software,Action
6087,61352,Professional Fisherman's Tour: Northern Hemisphere,2007,505 Games,Sports
6088,61387,Kekkaishi: Karasumori Ayakashi Kidan,2007,Namco Bandai Games,Action
6089,24162,Gretzky NHL 2005,2004,Sony Computer Entertainment,Sports
6090,137060,NCAA Football 09 All-Play,2008,Electronic Arts,Sports
6091,1064,The Secret World,2012,Funcom,Role-Playing
6092,5068,NHL 2K9,2008,Take-Two Interactive,Sports
6093,19664,PlayStation Move Heroes,2011,Sony Computer Entertainment,Platform
6094,NA,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,2012,Namco Bandai Games,Action
6095,6397,ESPN Final Round Golf 2002,2001,Konami Digital Entertainment,Sports
6096,NA,MDK2 Armageddon,2001,Virgin Interactive,Shooter
6097,NA,Exhibition Volume 02,2003,Microsoft Game Studios,Misc
6098,NA,Watchmen: The End is Nigh - The Complete Experience,2009,Warner Bros. Interactive Entertainment,Action
6099,20538,Sudoku Gridmaster,2006,Nintendo,Puzzle
6100,NA,Disney's Atlantis: The Lost Empire,2001,Sony Computer Entertainment,Platform
6101,NA,Power Pro Kun Pocket,1999,Konami Digital Entertainment,Sports
6102,77626,Tamagotchi no Narikiri Challenge,2010,Namco Bandai Games,Action
6103,NA,Space Battleship Yamato: Harukanaru Hoshi Iscandar,1999,Namco Bandai Games,Strategy
6104,194817,Sound Novel Evolution 1: Otogirisou Sosei-Hen,1999,ChunSoft,Adventure
6105,21238,Dementium: The Ward,2007,SouthPeak Games,Shooter
6106,NA,MX World Tour Featuring Jamie Little,2005,Play It,Racing
6107,3934,Goblin Commander: Unleash the Horde,2003,Jaleco,Strategy
6108,3689,Hello Kitty: Happy Party Pals,2005,THQ,Misc
6109,NA,Ringling Bros. and Barnum & Bailey: Circus Friends,2009,Take-Two Interactive,Action
6110,49873,World Destruction League: Thunder Tanks,2000,3DO,Action
6111,NA,Shin Megami Tensei IV: Final,2016,Deep Silver,Role-Playing
6112,28723,Age of Empires III: Complete Collection,2009,Microsoft Game Studios,Strategy
6113,74108,Finding Nemo: Escape to the Big Blue,2006,THQ,Action
6114,6572,Backyard Baseball '10,2009,Atari,Sports
6115,NA,Resident Evil Director's Cut: Dual Shock Edition,1997,Capcom,Action
6116,5235,Top Spin 2,2006,Take-Two Interactive,Sports
6117,NA,N3 II: Ninety-Nine Nights,2010,Microsoft Game Studios,Action
6118,191473,The King of Fighters '95,1996,Sony Computer Entertainment,Fighting
6119,4089,RoadKill,2003,Midway Games,Action
6120,67366,Hanjuku Eiyuu Tai 3D,2003,Square Enix,Role-Playing
6121,NA,.hack//G.U. Vol.3//Redemption,2007,Namco Bandai Games,Role-Playing
6122,NA,Super Robot Taisen Compact 2 Dai-1-Bu,2000,Namco Bandai Games,Strategy
6123,2780,Tak: The Great Juju Challenge,2005,THQ,Platform
6124,68013,Macross Ultimate Frontier,2009,Namco Bandai Games,Action
6125,65429,Jillian Michaels Fitness Ultimatum 2011,2010,D3Publisher,Sports
6126,23055,Pursuit Force: Extreme Justice,2007,Sony Computer Entertainment,Action
6127,NA,Hunter: The Reckoning Redeemer,2003,Interplay,Action
6128,20710,Tokyo Xtreme Racer,1999,Genki,Racing
6129,4636,Fighter Maker,1998,Agetec,Fighting
6130,NA,Backyard NFL Football '10,2009,Atari,Sports
6131,5109,Professor Heinz Wolff's Gravity,2008,Deep Silver,Puzzle
6132,3,Thief: Deadly Shadows,2004,Eidos Interactive,Action
6133,21131,Buzz! Brain of the UK,2009,Sony Computer Entertainment,Misc
6134,7383,NBA 09: The Inside,2008,Sony Computer Entertainment,Sports
6135,23676,Transformers: Prime,2012,Activision,Action
6136,193728,Glover,1999,Atari,Platform
6137,NA,Dragon Ball GT: Game Boy Advance Video Volume 1,2004,N/A,Misc
6138,4981,Luxor 3,2008,Mumbo Jumbo,Puzzle
6139,4727,Bratz Kidz,2008,Game Factory,Misc
6140,NA,James Cameron's Dark Angel,NA,Universal Interactive,Action
6141,79689,Mahjong Fight Club,2004,Konami Digital Entertainment,Misc
6142,3642,World Driver Championship,1999,Midway Games,Racing
6143,3452,Bomberman 64: The Second Attack!,1999,Hudson Soft,Adventure
6144,1328,Turok 3: Shadow of Oblivion,2000,Acclaim Entertainment,Shooter
6145,NA,Codename: Kids Next Door: Game Boy Advance Video Volume 1,2004,N/A,Misc
6146,21220,Zoo Hospital,2008,Majesco Entertainment,Simulation
6147,NA,Pokemon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,2004,Nintendo,Misc
6148,19922,Time and Eternity,2012,Nippon Ichi Software,Role-Playing
6149,67126,Gundam Assault Survive,2010,Namco Bandai Games,Action
6150,NA,Fate/Stay Night [RÃ©alta Nua],2007,Kadokawa Shoten,Adventure
6151,49153,Disney's Home on the Range,2004,Disney Interactive Studios,Action
6152,293,Sid Meier's Civilization IV,2005,Take-Two Interactive,Strategy
6153,45833,Space Griffon VF-9,1995,Panther Software,Role-Playing
6154,NA,Family Feud Decades,2010,Ubisoft,Misc
6155,11074,NBA Live 16,2015,Electronic Arts,Sports
6156,98625,Solitaire Overload Plus,2010,Telegames,Misc
6157,NA,.hack//G.U. Vol.1//Rebirth,2006,Namco Bandai Games,Role-Playing
6158,221290,Gyakuten Saiban 3,2004,Capcom,Adventure
6159,2782,Tak: Mojo Mistake,2008,THQ,Action
6160,20144,Gallop Racer 2001,2001,Tecmo Koei,Sports
6161,45860,Nightmare Creatures II,2000,Konami Digital Entertainment,Action
6162,4962,Marble Saga: Kororinpa,2009,Konami Digital Entertainment,Puzzle
6163,6999,Fuzion Frenzy 2,2007,Microsoft Game Studios,Misc
6164,67337,Catwoman,2004,Electronic Arts,Action
6165,NA,Country Dance: All Stars,2012,GameMill Entertainment,Action
6166,43545,Garfield: Lasagna World Tour,2007,Blast! Entertainment Ltd,Action
6167,NA,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,2004,N/A,Misc
6168,77674,Bomberman Land,2007,Rising Star Games,Misc
6169,42545,Bomberman B-Daman,1996,Hudson Soft,Shooter
6170,4199,Terminator 3: The Redemption,2004,Atari,Shooter
6171,5745,Beat Down: Fists of Vengeance,2005,Capcom,Action
6172,NA,Reloaded,1996,Gremlin Interactive Ltd,Action
6173,9218,Sword of the Samurai,NA,Ubisoft,Fighting
6174,11275,MotoGP 15,2015,Milestone S.r.l.,Racing
6175,1644,James Bond 007: Everything or Nothing,2003,Electronic Arts,Shooter
6176,25112,Naruto Shippuden: Ultimate Ninja 5,2007,Namco Bandai Games,Fighting
6177,3675,Shrek Extra Large,2002,TDK Mediactive,Platform
6178,146069,Final Fantasy V,1998,SquareSoft,Role-Playing
6179,72725,World Tour Soccer 2006,2004,Sony Computer Entertainment,Sports
6180,10234,Gunvalkyrie,2002,Infogrames,Shooter
6181,NA,NickToons: Racing,2001,Hasbro Interactive,Racing
6182,20807,VR Golf '97,1996,Gremlin Interactive Ltd,Sports
6183,85288,Michael Jackson: The Experience 3D,2011,Ubisoft,Misc
6184,6161,State of Emergency,2003,Take-Two Interactive,Action
6185,15705,Digimon Story: Cyber Sleuth,2015,Namco Bandai Games,Role-Playing
6186,20314,Off-World Interceptor Extreme,1995,Crystal Dynamics,Racing
6187,19212,Disney Golf,2002,Electronic Arts,Sports
6188,3466,Custom Robo Arena,2006,Nintendo,Fighting
6189,19288,Clock Tower II: The Struggle Within,1998,Human Entertainment,Adventure
6190,3444,Batman Beyond: Return of the Joker,2000,Ubisoft,Action
6191,1766,Mega Man Network Transmission,2003,Capcom,Platform
6192,NA,I'm A Celebrity: Get Me Out of Here!,2009,Mindscape,Misc
6193,26995,Pursuit Force,2005,Sony Computer Entertainment,Racing
6194,NA,Densetsu no Stafi 4,2006,Nintendo,Platform
6195,NA,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,2008,Atlus,Role-Playing
6196,47403,Naval Assault: The Killing Tide,2010,505 Games,Simulation
6197,NA,Tokimeki Memorial: Private Collection,1996,Konami Digital Entertainment,Misc
6198,43253,RC Revenge Pro,2000,Acclaim Entertainment,Racing
6199,7477,Valkyria Chronicles,2016,Sega,Role-Playing
6200,7007,Hellboy: The Science of Evil,2008,Konami Digital Entertainment,Action
6201,20187,Zoo Keeper,2004,Ignition Entertainment,Puzzle
6202,NA,Toukiden Kiwami,2015,Tecmo Koei,Action
6203,NA,Far East of Eden II: Manji Maru,2003,Hudson Soft,Role-Playing
6204,3981,Lost Kingdoms,2002,Activision,Role-Playing
6205,9393,WRC 2: FIA World Rally Championship,2011,Ubisoft,Racing
6206,6058,Blood Bowl,2009,Focus Home Interactive,Sports
6207,NA,Matchbox Cross Town Heroes,2002,THQ,Racing
6208,284,Wolfenstein 3D,2002,BAM! Entertainment,Shooter
6209,NA,Nobunaga no Yabou: Tenshoki,1996,Tecmo Koei,Strategy
6210,209892,Learning to Spell,2010,505 Games,Misc
6211,43581,"Go, Diego, Go! Safari Rescue",2007,Take-Two Interactive,Adventure
6212,42263,Super Power League,1993,Hudson Soft,Sports
6213,25168,Easy Piano,2009,Game Life,Misc
6214,6703,Street Fighter Alpha 2,1996,Nintendo,Fighting
6215,NA,Dragon Quest X,2014,Square Enix,Role-Playing
6216,NA,Sumikko Gurashi: Koko ga Ochitsukundesu,2014,Nippon Columbia,Action
6217,NA,NASCAR '15,2015,Deep Silver,Sports
6218,NA,TransFormers Animated: The Game,2008,Activision,Action
6219,43677,Sega Superstars,2004,Sega,Misc
6220,NA,Mousetrap / Operation / Simon,2005,DSI Games,Misc
6221,21184,Klonoa,2008,Namco Bandai Games,Platform
6222,218366,Splatterhouse,NA,Namco Bandai Games,Action
6223,1581,Spyro: Shadow Legacy,2005,Vivendi Games,Action
6224,102722,Resident Evil,1997,Capcom,Action
6225,NA,Wildstar,2014,NCSoft,Role-Playing
6226,NA,Dragon Ball: Fusions,2016,Namco Bandai Games,Role-Playing
6227,NA,TOEIC Test Training DS,2007,IE Institute,Misc
6228,78583,Jikkyou Powerful Pro Yakyuu 2014,2014,Konami Digital Entertainment,Sports
6229,3518,Itoi Shigesato no Bass Tsuri No. 1,1997,Nintendo,Sports
6230,3865,Cubivore: Survival of the Fittest,2002,Nintendo,Adventure
6231,13114,The Sims 3: Seasons,2012,Electronic Arts,Simulation
6232,NA,Project X Zone 2: Brave New World,2015,Namco Bandai Games,Role-Playing
6233,24408,Mr. Do!'s Castle,1983,Parker Bros.,Action
6234,12566,Death Trap,1982,Avalon Interactive,Action
6235,11126,Armor Ambush,1981,Mattel Interactive,Action
6236,19714,Parodius,1995,Konami Digital Entertainment,Shooter
6237,44578,Hyperdimension Neptunia Victory,2012,Compile Heart,Role-Playing
6238,NA,Taz Wanted,2002,Atari,Platform
6239,NA,Mobile Suit Gundam: Extreme VS Force,2015,Namco Bandai Games,Action
6240,210479,Sid Meier's Pirates!,2010,Take-Two Interactive,Strategy
6241,513,Phantasy Star Online 2,2013,Sega,Role-Playing
6242,NA,Vehicular Combat League presents Motor Mayhem,2001,Atari,Racing
6243,145173,PoPoLoCrois: Hajimari no Bouken,2002,Sony Computer Entertainment,Role-Playing
6244,18046,Star Wars: Super Bombad Racing,2001,LucasArts,Racing
6245,4902,Hamster Heroes,2008,Popcorn Arcade,Puzzle
6246,NA,Ar Nosurge: Ode to an Unborn Star,2014,Tecmo Koei,Role-Playing
6247,2914,Leisure Suit Larry: Box Office Bust,2009,Codemasters,Adventure
6248,44995,Alien Resurrection,2000,Fox Interactive,Shooter
6249,23546,World Tour Soccer 2005,2004,Sony Computer Entertainment,Sports
6250,9270,Dungeon Siege: Throne of Agony,2006,Take-Two Interactive,Role-Playing
6251,208778,Spider-Man: Web of Shadows - Amazing Allies Edition,2008,Activision,Action
6252,34097,Gunslingers,2010,Neko Entertainment,Shooter
6253,1181,Lufia: Curse of the Sinistrals,2010,Square Enix,Role-Playing
6254,5823,ESPN College Hoops,2003,Sega,Sports
6255,5219,Thor: God of Thunder,2011,Sega,Action
6256,690,F1 Championship Season 2000,2000,Electronic Arts,Racing
6257,24196,Guilty Gear Judgment,2006,Majesco Entertainment,Fighting
6258,64532,Pen 1 Grand Prix: Penguin no Mondai Special,2009,Konami Digital Entertainment,Fighting
6259,86235,Around the World in 80 Days,2010,PlayV,Action
6260,20493,True Swing Golf,2005,Nintendo,Sports
6261,47332,Zapper: One Wicked Cricket!,2002,Infogrames,Platform
6262,77674,Bomberman Land,2000,Hudson Soft,Misc
6263,18272,Paws & Claws: Pet Resort,2006,THQ,Simulation
6264,22283,Kya: Dark Lineage,2003,Atari,Adventure
6265,10267,Dynasty Warriors 8: Xtreme Legends,2013,Tecmo Koei,Action
6266,3867,Curious George,2006,Namco Bandai Games,Action
6267,5001,Medieval Games,2009,Vir2L Studios,Action
6268,9461,Stronghold 3,2011,N/A,Strategy
6269,23644,Kid Adventures: Sky Captain,2010,Unknown,Action
6270,24103,Lethal Skies II,2003,Sammy Corporation,Simulation
6271,6757,Doctor Lautrec and the Forgotten Knights,2011,Konami Digital Entertainment,Adventure
6272,NA,Disney's American Dragon Jake Long: Attack of the Dark Dragon,2006,Disney Interactive Studios,Action
6273,NA,Godzilla Unleashed,2007,Atari,Fighting
6274,NA,Kamaitachi no Yoru Ã— 3,2006,Sega,Adventure
6275,NA,Tom and Jerry: Infurnal Escape,2003,Ubisoft,Action
6276,NA,The Legend of Heroes VII: The Trail of Zero,2010,Falcom Corporation,Role-Playing
6277,7422,King's Field,1995,Sony Computer Entertainment,Role-Playing
6278,NA,Hannah Montana: Rock Out the Show,2009,Disney Interactive Studios,Misc
6279,NA,Let's Ride: Sunshine Stables,2005,DTP Entertainment,Sports
6280,98204,World Stadium 4,2000,Namco Bandai Games,Sports
6281,NA,San Goku Shi Taisen DS,2007,Sega,Strategy
6282,20511,Kawa no Nushi Tsuri,1998,Victor Interactive,Sports
6283,45094,N2O: Nitrous Oxide,1998,Gremlin Interactive Ltd,Racing
6284,NA,Magic: The Gathering - Battlegrounds,2003,Atari,Strategy
6285,NA,Heroes over Europe,2009,Ubisoft,Simulation
6286,19927,Bladestorm: Nightmare,2015,Tecmo Koei,Action
6287,44381,Otogirisou,1992,ChunSoft,Adventure
6288,80280,SD Gundam G Generation 3D,2011,Namco Bandai Games,Role-Playing
6289,20218,Grease Dance,2011,505 Games,Misc
6290,NA,Ready 2 Rumble Revolution,2009,Atari,Sports
6291,48041,My Baby 3 & Friends,2010,Majesco Entertainment,Simulation
6292,7105,NASCAR '14,2014,Deep Silver,Racing
6293,4009,Midway Arcade Treasures 3,2005,Midway Games,Misc
6294,3895,Dr. Muto,2002,Midway Games,Platform
6295,8980,Puzzle Quest: Galactrix,2009,D3Publisher,Puzzle
6296,123303,DS Rakubiki Jiten,2005,Nintendo,Misc
6297,NA,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,2005,Activision,Adventure
6298,5105,Fatal Frame II: Crimson Butterfly,2003,Ubisoft,Action
6299,4627,Dewy's Adventure,2007,Konami Digital Entertainment,Platform
6300,3599,Shadow Man: 2econd Coming,2002,Acclaim Entertainment,Adventure
6301,42789,Yu-Gi-Oh! 5D's Tag Force 6,2011,Konami Digital Entertainment,Strategy
6302,23694,Wakeboarding Unleashed Featuring Shaun Murray,2003,Activision,Sports
6303,NA,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,1997,Konami Digital Entertainment,Sports
6304,201090,Alone in the Dark: The New Nightmare,NA,Infogrames,Adventure
6305,3917,Flushed Away,2006,D3Publisher,Platform
6306,5821,Eragon,2006,Vivendi Games,Action
6307,5140,Scarface: Money. Power. Respect.,2006,Vivendi Games,Strategy
6308,NA,Summon Night EX-Thesis: Yoake no Tsubasa,2005,Banpresto,Role-Playing
6309,NA,Pro Yaky? Spirits 3,2006,Konami Digital Entertainment,Sports
6310,44630,Silent Scope 3,2002,Konami Digital Entertainment,Shooter
6311,NA,World Series of Poker: Tournament of Champions 2007 Edition,2006,Activision,Misc
6312,5945,NASCAR Heat 2002,2002,Infogrames,Racing
6313,43282,Namco Classic Fighter Collection,2008,Namco Bandai Games,Fighting
6314,9862,International Superstar Soccer Deluxe,1995,Konami Digital Entertainment,Sports
6315,3956,Intellivision Lives!,2003,Play It,Misc
6316,42873,Field Commander,2006,Sony Online Entertainment,Strategy
6317,51067,Little League World Series Baseball 2009,2009,Activision,Sports
6318,7036,The King of Fighters XII,2009,Ignition Entertainment,Fighting
6319,47842,Doctor Who: Evacuation Earth,2010,Asylum Entertainment,Adventure
6320,NA,Ener-G: Dance Squad,2008,Ubisoft,Sports
6321,72784,Our House,2009,Majesco Entertainment,Strategy
6322,44456,SimEarth: The Living Planet,1991,Imagineer,Simulation
6323,NA,Sengoku Basara: Chronicle Heroes,2011,Capcom,Action
6324,49373,The Wild Thornberrys: Chimp Chase,2001,THQ,Action
6325,NA,Power Stakes,1997,Aques,Sports
6326,3496,Fighters Destiny,1998,Ocean,Fighting
6327,10664,Asteroids Hyper 64,1999,Crave Entertainment,Shooter
6328,NA,Jikkyou Powerful Pro Yakyuu Basic-han 2001,2001,Konami Digital Entertainment,Sports
6329,2714,Tom and Jerry in Fists of Furry,2000,Ubisoft,Fighting
6330,217932,Hydro Thunder,2000,Midway Games,Racing
6331,218361,Space Invaders,1999,Activision,Shooter
6332,NA,Starcraft 64,2000,Nintendo,Strategy
6333,10686,Destruction Derby 64,1999,THQ,Racing
6334,3368,Buck Bumble,1998,Ubisoft,Action
6335,3335,California Speed,1999,Midway Games,Misc
6336,NA,Wonder Project J2: Koruro no Mori no Josette,1996,Enix Corporation,Simulation
6337,NA,Culdcept SAGA,2006,Namco Bandai Games,Role-Playing
6338,NA,Take A Break's: Puzzle Master,2009,Ubisoft,Puzzle
6339,20412,Dragon Ball: Origins 2,2010,Namco Bandai Games,Action
6340,NA,Minna no DS Seminar: Kanpeki Kanji Ryoku,2006,TDK Core,Misc
6341,42852,Innocent Life: A Futuristic Harvest Moon,2006,Rising Star Games,Simulation
6342,44486,Macross Ace Frontier,2008,Namco Bandai Games,Simulation
6343,3819,Black & Bruised,2003,Vivendi Games,Fighting
6344,NA,Sherlock Holmes vs. Jack the Ripper,2009,Focus Home Interactive,Adventure
6345,NA,.hack//G.U. Vol.2//Reminisce,2006,Namco Bandai Games,Role-Playing
6346,5753,Blitz: The League,2006,Midway Games,Sports
6347,206644,Scripps Spelling Bee,2010,THQ,Simulation
6348,94836,Ener-G Horse Riders,2008,Ubisoft,Sports
6349,21055,Time Hollow,2008,Konami Digital Entertainment,Adventure
6350,NA,Rudolph the Red-Nosed Reindeer,2010,Crave Entertainment,Action
6351,NA,Shinobido 2: Tales of the Ninja,2011,Sony Computer Entertainment,Action
6352,5190,SpongeBob's Truth or Square,2009,THQ,Action
6353,81448,Ghost in the Shell: Stand Alone Complex,2004,Namco Bandai Games,Adventure
6354,21481,Rondo of Swords,2007,Success,Role-Playing
6355,42567,Battle Soccer: Field no Hasha,1992,Banpresto,Sports
6356,51058,Vegas Party,NA,Unknown,Misc
6357,5483,Amped 3,2005,Take-Two Interactive,Sports
6358,50999,Family Party: 30 Great Games Outdoor Fun,2009,D3Publisher,Misc
6359,2668,FlatOut 2,2006,Empire Interactive,Racing
6360,NA,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,2006,Atari,Fighting
6361,209424,FIFA Soccer 96,1995,Electronic Arts,Sports
6362,6575,Burger Island,2008,Destineer,Action
6363,3254,Just Dance: Disney Party,2012,Ubisoft,Misc
6364,NA,J-League Jikkyou Winning Eleven 2000,2000,Konami Digital Entertainment,Sports
6365,NA,Eve: The Lost One,1998,Imagineer,Adventure
6366,20777,Chessmaster: The Art of Learning,2007,Ubisoft,Misc
6367,NA,Yu-Gi-Oh! 5D's: Duel Transer,2010,Konami Digital Entertainment,Strategy
6368,6495,Konami Krazy Racers,2001,Konami Digital Entertainment,Racing
6369,4504,Saturday Night Slam Masters,1994,Capcom,Fighting
6370,6921,Blitz: The League II,2008,Midway Games,Sports
6371,3493,F-Zero: GP Legend,2003,Nintendo,Racing
6372,76182,Racing Lagoon,1999,Square,Racing
6373,NA,Victorious: Hollywood Arts Debut,2011,D3Publisher,Misc
6374,49260,Mr. Driller 2,2001,Namco Bandai Games,Puzzle
6375,81460,Just Sing!,2009,DTP Entertainment,Misc
6376,50593,Dragon's Lair Trilogy,2010,Destineer,Adventure
6377,51114,Trivial Pursuit: Bet You Know It,2011,Electronic Arts,Misc
6378,7929,Imagine: Ice Champions,2007,Spike,Sports
6379,NA,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,2009,Sega,Sports
6380,NA,Nicktoons: MLB,2011,Take-Two Interactive,Sports
6381,NA,Left Brain Right Brain: Use Both Hands Train Both Sides,2007,505 Games,Misc
6382,NA,Power Rangers Double Pack,2005,THQ,Action
6383,11501,Mugen Souls,2012,Nippon Ichi Software,Role-Playing
6384,12595,Yakuza Kiwami,2016,Sega,Adventure
6385,NA,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,1998,Syscom,Misc
6386,NA,"BCFX: The Black College Football Xperience, The Doug Williams Edition",2009,Aspyr,Sports
6387,NA,FIFA Soccer 97,1996,Electronic Arts,Sports
6388,20140,Psychic Force,1996,Acclaim Entertainment,Fighting
6389,4210,Trigger Man,2004,Play It,Shooter
6390,20774,Bomberman Land Touch! 2,2007,Rising Star Games,Puzzle
6391,20681,The Godfather: Blackhand Edition,2007,Electronic Arts,Adventure
